InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
11_CARDEND_16757,11,16757,Cardamaro Vino Amaro,750mL,653,STATE WINE & SPIRITS   ,8494,2016-01-15 00:00:00,2016-01-19 00:00:00,2016-01-25 00:00:00,2016-03-01 00:00:00,11.76,12,141.12,2
36_LEWES_20567,36,20567,The Immortal Zin,750mL,653,STATE WINE & SPIRITS   ,8494,2016-01-15 00:00:00,2016-01-21 00:00:00,2016-01-25 00:00:00,2016-03-01 00:00:00,7.79,3,23.37,2
34_PITMERDEN_4147,34,4147,Kirk and Sweeney 18 Yr Rum,750mL,653,STATE WINE & SPIRITS   ,8494,2016-01-15 00:00:00,2016-01-19 00:00:00,2016-01-25 00:00:00,2016-03-01 00:00:00,28.77,5,143.85,1
69_MOUNTMEND_6090,69,6090,8000 Generations Shochu,750mL,653,STATE WINE & SPIRITS   ,8494,2016-01-15 00:00:00,2016-01-22 00:00:00,2016-01-25 00:00:00,2016-03-01 00:00:00,22.72,6,136.32,1
15_WANBORNE_18976,15,18976,Evolucio Fermint Tokaj,750mL,653,STATE WINE & SPIRITS   ,8494,2016-01-15 00:00:00,2016-01-22 00:00:00,2016-01-25 00:00:00,2016-03-01 00:00:00,8.05,12,96.6,2
4_EANVERNESS_20343,4,20343,Milbrandt Traditions Cab Svg,750mL,653,STATE WINE & SPIRITS   ,8494,2016-01-15 00:00:00,2016-01-18 00:00:00,2016-01-25 00:00:00,2016-03-01 00:00:00,9.58,12,114.96,2
59_CLAETHORPES_1120,59,1120,Jesse James Spiced Bourbon,750mL,653,STATE WINE & SPIRITS   ,8494,2016-01-15 00:00:00,2016-01-22 00:00:00,2016-01-25 00:00:00,2016-03-01 00:00:00,12.49,12,149.88,1
34_PITMERDEN_14120,34,14120,Antica Cab Svgn Napa Valley,750mL,8673,STE MICHELLE WINE ESTATES  ,8479,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-26 00:00:00,2016-03-11 00:00:00,31.5,6,189.0,2
66_EANVERNESS_32669,66,32669,Ch Ste Michelle Cold Crk Rsl,750mL,8673,STE MICHELLE WINE ESTATES  ,8479,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-26 00:00:00,2016-03-11 00:00:00,10.8,6,64.8,2
67_EANVERNESS_34950,67,34950,Ch Ste Michelle Col Solare R,750mL,8673,STE MICHELLE WINE ESTATES  ,8479,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-26 00:00:00,2016-03-11 00:00:00,34.92,6,209.52,2
55_DRY GULCH_37166,55,37166,Snoqualmie Rsl Winemkrs Slct,750mL,8673,STE MICHELLE WINE ESTATES  ,8479,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-26 00:00:00,2016-03-11 00:00:00,5.36,12,64.32,2
34_PITMERDEN_20963,34,20963,Stags Leap Hands of Time Chr,750mL,8673,STE MICHELLE WINE ESTATES  ,8479,2016-01-14 00:00:00,2016-01-20 00:00:00,2016-01-26 00:00:00,2016-03-11 00:00:00,10.96,11,120.56,2
33_HORNSEY_43393,33,43393,Red Diamond Shiraz Wash,750mL,8673,STE MICHELLE WINE ESTATES  ,8479,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-26 00:00:00,2016-03-11 00:00:00,5.91,12,70.92,2
76_DONCASTER_41144,76,41144,Red Diamond Chard Wash,750mL,8673,STE MICHELLE WINE ESTATES  ,8479,2016-01-14 00:00:00,2016-01-20 00:00:00,2016-01-26 00:00:00,2016-03-11 00:00:00,6.12,12,73.44,2
55_DRY GULCH_10124,55,10124,Tormaresca Neprica Puglia,750mL,8673,STE MICHELLE WINE ESTATES  ,8479,2016-01-14 00:00:00,2016-01-21 00:00:00,2016-01-26 00:00:00,2016-03-11 00:00:00,7.33,24,175.92,2
55_DRY GULCH_10030,55,10030,Pacifico Sur Pnt Nr Rsv,750mL,90017,THE IMPORTED GRAPE LLC     ,8495,2016-01-15 00:00:00,2016-01-19 00:00:00,2016-01-26 00:00:00,2016-03-10 00:00:00,5.19,12,62.28,2
40_BULLMAR_42797,40,42797,Ricardo Santos Malbec Mendza,750mL,90017,THE IMPORTED GRAPE LLC     ,8495,2016-01-15 00:00:00,2016-01-21 00:00:00,2016-01-26 00:00:00,2016-03-10 00:00:00,10.64,24,255.36,2
10_HORNSEY_29081,10,29081,Beringer Wh Znfdl/Chard LVS,750mL,9819,TREASURY WINE ESTATES      ,8453,2016-01-12 00:00:00,2016-01-20 00:00:00,2016-02-01 00:00:00,2016-02-27 00:00:00,5.44,11,59.84,2
34_PITMERDEN_22568,34,22568,Beringer The Waymaker Red,750mL,9819,TREASURY WINE ESTATES      ,8453,2016-01-12 00:00:00,2016-01-22 00:00:00,2016-02-01 00:00:00,2016-02-27 00:00:00,17.0,12,204.0,2
73_DONCASTER_46189,73,46189,Napa Cellars Chard,750mL,8892,TRINCHERO FAMILY ESTATES   ,8415,2016-01-10 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-03-03 00:00:00,11.33,12,135.96,2
15_WANBORNE_33209,15,33209,Sycamore Lane Cab Svgn Cal,750mL,8892,TRINCHERO FAMILY ESTATES   ,8415,2016-01-10 00:00:00,2016-01-21 00:00:00,2016-01-29 00:00:00,2016-03-03 00:00:00,3.46,12,41.52,2
23_ARBINGTON_15319,23,15319,Angoves Nine Vines Moscato,750mL,8892,TRINCHERO FAMILY ESTATES   ,8415,2016-01-10 00:00:00,2016-01-21 00:00:00,2016-01-29 00:00:00,2016-03-03 00:00:00,7.89,12,94.68,2
66_EANVERNESS_18838,66,18838,Ty Ku Coconut Nigori,330mL,9260,TY KU LLC                  ,8480,2016-01-14 00:00:00,2016-01-20 00:00:00,2016-02-02 00:00:00,2016-03-02 00:00:00,6.41,12,76.92,2
76_DONCASTER_25527,76,25527,Masi Mazzano Amarone 03,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,101.34,6,608.04,2
55_DRY GULCH_12663,55,12663,Zin 91 Old Vine Znfdl CA,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,5.4,12,64.8,2
73_DONCASTER_41409,73,41409,Ben Marco Malbec,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,12.41,12,148.92,2
55_DRY GULCH_20132,55,20132,Jos Phelps Insignia 2010 Red,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,84.76,13,1101.88,2
7_STANMORE_24826,7,24826,J Phelps Insignia 2012,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,133.33,12,1599.96,2
67_EANVERNESS_24827,67,24827,J Phelps Insignia 2012,1.5L,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,270.26,3,810.78,2
59_CLAETHORPES_21427,59,21427,Verde Sole Chard,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,6.8,11,74.8,2
34_PITMERDEN_23858,34,23858,Pezzi King Znfdl Dry Creek,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,14.48,12,173.76,2
34_PITMERDEN_18651,34,18651,Alexana Pnt Nr Willamette,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-21 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,12.9,12,154.8,2
66_EANVERNESS_13967,66,13967,Villa Sandi Il Fresco Prosec,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,8.6,12,103.2,2
7_STANMORE_22922,7,22922,Patricius Tokaj Furmint,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,12.32,12,147.84,2
76_DONCASTER_17866,76,17866,James Mitchell Cab Svgn,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,8.9,12,106.8,2
9_BLACKPOOL_25741,9,25741,Cesari Recioto Valpolicella,500mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,25.8,24,619.2,2
64_CESTERFIELD_34735,64,34735,Lake Sonoma Znfdl Dry Creek,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-21 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,13.15,12,157.8,2
11_CARDEND_2636,11,2636,Nikka Whisky Taketsuru 12 Yr,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,48.83,1,48.83,1
76_DONCASTER_15425,76,15425,John Anthony Svgn Bl,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,14.37,12,172.44,2
68_SOLARIS_23877,68,23877,Love Lane Carmenere,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,7.38,12,88.56,2
76_DONCASTER_18615,76,18615,Ruca Malen Cab Svgn Rsv,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,10.88,12,130.56,2
69_MOUNTMEND_21117,69,21117,Wicked Bright Pnt Gr Veneto,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,5.51,12,66.12,2
34_PITMERDEN_3949,34,3949,Patron En Lalique Tequila,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,5681.81,1,5681.81,1
67_EANVERNESS_21115,67,21115,Wicked Smooth Merlot,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-19 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,5.29,12,63.48,2
73_DONCASTER_24404,73,24404,Carpineto Valcolomba Verment,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,7.89,12,94.68,2
69_MOUNTMEND_70,69,70,Luxardo Amaretto di Saschira,750mL,9165,ULTRA BEVERAGE COMPANY LLP ,8481,2016-01-14 00:00:00,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-26 00:00:00,13.96,11,153.56,1
15_WANBORNE_22471,15,22471,Dom Specht Rsl Alsace,750mL,90010,VINEXTRA INC               ,8416,2016-01-10 00:00:00,2016-01-22 00:00:00,2016-02-01 00:00:00,2016-02-27 00:00:00,11.48,12,137.76,2
34_PITMERDEN_23525,34,23525,La Vieille Ferme Red B/B,3L,1587,VINEYARD BRANDS INC        ,8430,2016-01-11 00:00:00,2016-01-18 00:00:00,2016-02-02 00:00:00,2016-03-07 00:00:00,17.0,6,102.0,2
67_EANVERNESS_44922,67,44922,Quinta do Crasto RSV Douro,750mL,90024,VINILANDIA USA             ,8431,2016-01-11 00:00:00,2016-01-21 00:00:00,2016-01-26 00:00:00,2016-02-27 00:00:00,22.81,12,273.72,2
25_CAERSHIRE_24334,25,24334,Sea Pearl Svgn Bl,750mL,90024,VINILANDIA USA             ,8431,2016-01-11 00:00:00,2016-01-19 00:00:00,2016-01-26 00:00:00,2016-02-27 00:00:00,8.96,12,107.52,2
69_MOUNTMEND_23365,69,23365,Elderton Barossa Shiraz,750mL,90024,VINILANDIA USA             ,8431,2016-01-11 00:00:00,2016-01-21 00:00:00,2016-01-26 00:00:00,2016-02-27 00:00:00,14.28,12,171.36,2
66_EANVERNESS_44785,66,44785,Scagliola Barbera D'Asti Frm,750mL,90024,VINILANDIA USA             ,8431,2016-01-11 00:00:00,2016-01-19 00:00:00,2016-01-26 00:00:00,2016-02-27 00:00:00,12.9,12,154.8,2
6_GOULCREST_18845,6,18845,Lamiable Brut Grand Cru,750mL,90024,VINILANDIA USA             ,8431,2016-01-11 00:00:00,2016-01-22 00:00:00,2016-01-26 00:00:00,2016-02-27 00:00:00,32.67,12,392.04,2
34_PITMERDEN_23825,34,23825,Tortiose Crk La Charmel Mus1,750mL,90024,VINILANDIA USA             ,8431,2016-01-11 00:00:00,2016-01-18 00:00:00,2016-01-26 00:00:00,2016-02-27 00:00:00,6.66,12,79.92,2
67_EANVERNESS_2519,67,2519,Bird Dog Hot Cinnamon Whisky,750mL,9625,WESTERN SPIRITS BEVERAGE CO,8418,2016-01-10 00:00:00,2016-01-22 00:00:00,2016-01-26 00:00:00,2016-03-01 00:00:00,12.87,4,51.48,1
42_BLACK HOLLOW_5339,42,5339,Drambuie,50mL,3664,WILLIAM GRANT & SONS INC   ,8432,2016-01-11 00:00:00,2016-01-19 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2.35,12,28.2,1
15_WANBORNE_847,15,847,Glenfiddich 12 Year Old Sco,Liter,3664,WILLIAM GRANT & SONS INC   ,8432,2016-01-11 00:00:00,2016-01-19 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,35.65,12,427.8,1
69_MOUNTMEND_26663,69,26663,Benziger Pnt Nr Sonoma,750mL,9815,WINE GROUP INC             ,8455,2016-01-12 00:00:00,2016-01-22 00:00:00,2016-01-27 00:00:00,2016-03-12 00:00:00,13.15,36,473.4,2
10_HORNSEY_19763,10,19763,M D 20/20 Coco Loco,750mL,9815,WINE GROUP INC             ,8455,2016-01-12 00:00:00,2016-01-23 00:00:00,2016-01-27 00:00:00,2016-03-12 00:00:00,2.66,48,127.68,2
55_DRY GULCH_90010,55,90010,Ch Smith Haut Lafitte 12,750mL,1703,ALISA CARR BEVERAGES           ,8547,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-01 00:00:00,2016-03-08 00:00:00,61.74,10,617.4,2
69_MOUNTMEND_19124,69,19124,Ch la Cour d'Argent Bordeaux,750mL,1703,ALISA CARR BEVERAGES           ,8547,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-01 00:00:00,2016-03-08 00:00:00,23.97,13,311.61,2
73_DONCASTER_90086,73,90086,La Dame Montrose St Estep 11,750mL,1703,ALISA CARR BEVERAGES           ,8547,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-01 00:00:00,2016-03-08 00:00:00,34.2,1,34.2,2
66_EANVERNESS_2119,66,2119,Glendalough 13 Yr Sngle Malt,750mL,388,ATLANTIC IMPORTING COMPANY ,8497,2016-01-17 00:00:00,2016-01-29 00:00:00,2016-02-03 00:00:00,2016-03-08 00:00:00,66.4,6,398.4,1
67_EANVERNESS_4331,67,4331,Bacardi Dragon Berry Trav,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,7.14,12,85.68,1
14_BROMWICH_2184,14,2184,Bonnie Rose Orange Peel,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,11.36,1,11.36,1
60_IRRAGIN_803,60,803,Bacardi Gold Rum,Liter,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,9.92,1,9.92,1
32_MOUNTMEND_805,32,805,B & B Liqueur Dom,Liter,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,26.39,3,79.17,1
66_EANVERNESS_4259,66,4259,Castillo Spiced Rum,1.75L,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,7.74,6,46.44,1
3_HORNSEY_1106,3,1106,Aberfeldy Single Cask,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,155.55,3,466.65,1
68_SOLARIS_3611,68,3611,Grey Goose La Poire Vodka,375mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,5.5,11,60.5,1
76_DONCASTER_3185,76,3185,Grey Goose L'Orange Vodka,1.75L,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,35.33,1,35.33,1
38_GOULCREST_1414,38,1414,Bacardi 8 Gift Set,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,14.28,5,71.4,1
67_EANVERNESS_2611,67,2611,Dewar's 15 Yr Old Rsv,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,39.99,1,39.99,1
67_EANVERNESS_2502,67,2502,Dewars Wh Label & Honey 2 Pk,750mL 2 Pk,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,26.92,3,80.76,1
34_PITMERDEN_2329,34,2329,Craigellachie 13 Yr Scotch,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,38.45,9,346.05,1
34_PITMERDEN_2679,34,2679,Dewars Highlander Honey,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,14.28,12,171.36,1
38_GOULCREST_2200,38,2200,Bonnie Rose Spiced Apple,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,10.78,2,21.56,1
38_GOULCREST_4316,38,4316,Bacardi Peach Red Rum,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-25 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,7.24,12,86.88,1
67_EANVERNESS_743,67,743,Angels Envy Whiskey,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,36.5,2,73.0,1
66_EANVERNESS_4319,66,4319,Bacardi Limon Traveler,750mL,480,BACARDI USA INC            ,8548,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,7.29,2,14.58,1
76_DONCASTER_40667,76,40667,Bolla Chianti,1.5L,516,BANFI PRODUCTS CORP        ,8570,2016-01-21 00:00:00,2016-01-26 00:00:00,2016-02-06 00:00:00,2016-03-20 00:00:00,8.6,48,412.8,2
38_GOULCREST_23172,38,23172,Castello Banfi Brun Montalcn,375mL,516,BANFI PRODUCTS CORP        ,8570,2016-01-21 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-20 00:00:00,20.4,1,20.4,2
76_DONCASTER_7361,76,7361,Bolla Soave,1.5L,516,BANFI PRODUCTS CORP        ,8570,2016-01-21 00:00:00,2016-01-26 00:00:00,2016-02-06 00:00:00,2016-03-20 00:00:00,8.6,6,51.6,2
18_FURNESS_7375,18,7375,Riunite Lambrusco,750mL,516,BANFI PRODUCTS CORP        ,8570,2016-01-21 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-20 00:00:00,3.97,12,47.64,2
60_IRRAGIN_37923,60,37923,Five Rivers Cab Svgn,750mL,516,BANFI PRODUCTS CORP        ,8570,2016-01-21 00:00:00,2016-01-26 00:00:00,2016-02-06 00:00:00,2016-03-20 00:00:00,7.43,12,89.16,2
60_IRRAGIN_22841,60,22841,Banfi Poggio Alle Mura Rsva,750mL,516,BANFI PRODUCTS CORP        ,8570,2016-01-21 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-20 00:00:00,64.93,2,129.86,2
17_OLDHAM_22195,17,22195,Placido Pinot Grigio Venezi,750mL,516,BANFI PRODUCTS CORP        ,8570,2016-01-21 00:00:00,2016-01-28 00:00:00,2016-02-06 00:00:00,2016-03-20 00:00:00,5.33,12,63.96,2
69_MOUNTMEND_6941,69,6941,Bolla Pinot Grigio,750mL,516,BANFI PRODUCTS CORP        ,8570,2016-01-21 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-20 00:00:00,6.2,3,18.6,2
76_DONCASTER_1236,76,1236,Southern Comfort & Egg Nog,1.75L,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,13.56,3,40.68,1
10_HORNSEY_2131,10,2131,Jack Daniels No 7 Black Trav,375mL,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,10.15,23,233.45,1
71_CLARCTON_1550,71,1550,Jack Daniels Tennessee Fire,100mL,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,2.91,1,2.91,1
68_SOLARIS_27907,68,27907,Sonoma-Cutrer Pierres Chard,750mL,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-25 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,26.31,6,157.86,2
38_GOULCREST_7219,38,7219,Herradura Reposado NHSLC,750mL,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,30.46,15,456.9,2
35_HALIVAARA_2423,35,2423,Early Times Mint Julep RTD,Liter,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,8.49,18,152.82,2
45_VERITAS_1064,45,1064,Jack Daniels Honey + Glass,750mL,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,18.39,2,36.78,1
67_EANVERNESS_7700,67,7700,Early Times,Liter,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,9.22,12,110.64,1
69_MOUNTMEND_5273,69,5273,Southern Comfort 100 Proof,375mL,1128,BROWN-FORMAN CORP          ,8517,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,6.34,14,88.76,1
1_HARDERSFIELD_3928,1,3928,Barcraft Watermelon Fresca V,750mL,11567,CAMPARI AMERICA            ,8534,2016-01-19 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,9.52,1,9.52,1
53_HILLFAR_4141,53,4141,Wild Turkey American Honey,50mL,11567,CAMPARI AMERICA            ,8534,2016-01-19 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,0.71,99,70.29,1
55_DRY GULCH_652,55,652,Frangelico Gift Pack-Candle,750mL,11567,CAMPARI AMERICA            ,8534,2016-01-19 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-19 00:00:00,16.41,5,82.05,1
22_SHARNWICK_2213,22,2213,King Robert II Scotch Whisky,1.75L,1439,CAPSTONE INTERNATIONAL     ,8519,2016-01-18 00:00:00,2016-01-26 00:00:00,2016-02-01 00:00:00,2016-03-03 00:00:00,13.66,4,54.64,1
34_PITMERDEN_2086,34,2086,Jefferson's Rsv Groth Resrve,750mL,1485,CASTLE BRANDS CORP.        ,8520,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-02 00:00:00,2016-03-12 00:00:00,58.82,21,1235.22,1
67_EANVERNESS_22863,67,22863,Vino Dious Gruner Veltlnr 13,750mL,2876,CENTEUR IMPORTS LLC        ,8521,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-07 00:00:00,2016-03-14 00:00:00,8.05,2,16.1,2
6_GOULCREST_22865,6,22865,Vino Dious Welch Rsl 13,750mL,2876,CENTEUR IMPORTS LLC        ,8521,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-07 00:00:00,2016-03-14 00:00:00,7.99,4,31.96,2
69_MOUNTMEND_23626,69,23626,Apimed Old Slavic Mead Light,750mL,2876,CENTEUR IMPORTS LLC        ,8521,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-07 00:00:00,2016-03-14 00:00:00,6.45,6,38.7,2
69_MOUNTMEND_23625,69,23625,Apimed Old Slavic Mead Dark,750mL,2876,CENTEUR IMPORTS LLC        ,8521,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-07 00:00:00,2016-03-14 00:00:00,6.89,12,82.68,2
69_MOUNTMEND_23624,69,23624,Apimed Slovak Mead,750mL,2876,CENTEUR IMPORTS LLC        ,8521,2016-01-18 00:00:00,2016-01-29 00:00:00,2016-02-07 00:00:00,2016-03-14 00:00:00,6.84,6,41.04,2
72_HARDERSFIELD_5014,72,5014,Penn Dutch Pumpkin Cr Liquer,750mL,4380,CHARLES JACQUIN ET CIE INC ,8549,2016-01-20 00:00:00,2016-01-29 00:00:00,2016-02-06 00:00:00,2016-03-15 00:00:00,3.96,1,3.96,1
34_PITMERDEN_22227,34,22227,Gifft Red Blend,750mL,1650,Circa Wines                ,8590,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-07 00:00:00,2016-03-10 00:00:00,6.49,1,6.49,2
11_CARDEND_24513,11,24513,R8 Cab Svgn,750mL,1650,Circa Wines                ,8590,2016-01-22 00:00:00,2016-01-25 00:00:00,2016-02-07 00:00:00,2016-03-10 00:00:00,7.99,12,95.88,2
11_CARDEND_24512,11,24512,Tin Barn Cab Svgn Sonoma Cty,750mL,1650,Circa Wines                ,8590,2016-01-22 00:00:00,2016-01-25 00:00:00,2016-02-07 00:00:00,2016-03-10 00:00:00,13.79,12,165.48,2
69_MOUNTMEND_15322,69,15322,Vinum Cellars Scrapper Cab F,750mL,1650,Circa Wines                ,8590,2016-01-22 00:00:00,2016-01-29 00:00:00,2016-02-07 00:00:00,2016-03-10 00:00:00,19.17,12,230.04,2
